::ffff:60.191.125.35 - - [22/Sep/2021:16:47:36 +0000] "HEAD http://112.124.42.80:63435/ HTTP/1.1" 404 33 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
::ffff:127.0.0.1 - - [23/Sep/2021:15:05:48 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationByList?realtionId=63&teacherId=10 HTTP/1.1" 200 976 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [23/Sep/2021:15:06:26 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:06:27 +0000] "GET /api/edu/files/get?module_id=46&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1173 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:06:28 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:07:21 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationByList?realtionId=63&teacherId=10 HTTP/1.1" 200 961 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=3 HTTP/1.1" 200 3311 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=3 HTTP/1.1" 200 6377 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=14 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=15 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=18 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=16 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=19 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=17 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:27 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=20 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:28 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=78 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:31 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:32 +0000] "GET /api/edu/files/get?module_id=46&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1173 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:33 +0000] "GET /api/edu/files/get?module_id=42&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 32 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:34 +0000] "GET /api/edu/files/get?module_id=46&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1173 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:18:34 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=3 HTTP/1.1" 200 3311 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=3 HTTP/1.1" 200 6377 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=15 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=14 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=16 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=17 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=19 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=18 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:00 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=20 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:01 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=78 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:22:04 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:24:20 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=3 HTTP/1.1" 200 3311 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=3 HTTP/1.1" 200 6377 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=15 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=14 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=17 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=19 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=16 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=18 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=20 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:25:53 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=78 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:04 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=3 HTTP/1.1" 200 3311 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=3 HTTP/1.1" 200 6377 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=15 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=17 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=18 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=14 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=19 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=16 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=20 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=78 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:44 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=3 HTTP/1.1" 200 3311 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=3 HTTP/1.1" 200 6377 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=14 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=17 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=18 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=15 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=16 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=19 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=20 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:26:59 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=78 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:27:02 +0000] "GET /api/edu/files/get?module_id=66&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1464 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [23/Sep/2021:15:27:39 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=3&curPage=1 HTTP/1.1" 200 501 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [23/Sep/2021:15:27:41 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=3 HTTP/1.1" 200 3311 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [23/Sep/2021:15:27:41 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=3 HTTP/1.1" 200 6377 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [23/Sep/2021:15:27:41 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=14 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [23/Sep/2021:15:27:41 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=15 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [23/Sep/2021:15:27:41 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=3&classId=3&relationId=17 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
